Latitude,Longitude,Project,Status,LocationID,API,geometry
40.6658,-103.29417,Springdale Bond Claim,_In_Progress,312150,075-05871,POINT (644188.354338464 4503057.694681505)
40.666365,-103.359354,Benchmark Energy Bond Claim,_In_Progress,312151,075-05875,POINT (638677.1540608876 4503015.527531153)
40.669254,-103.351114,Benchmark Energy Bond Claim,_In_Progress,312152,075-05908,POINT (639367.6608598741 4503349.268966786)
40.670171,-103.36413,Benchmark Energy Bond Claim,_In_Progress,312154,075-05915,POINT (638265.577991692 4503430.507225139)
40.675658,-103.366332,Benchmark Energy Bond Claim,_In_Progress,312155,075-05951,POINT (638068.1325546145 4504036.1575830495)
40.679259,-103.366321,Benchmark Energy Bond Claim,_In_Progress,312157,075-05971,POINT (638061.6309838771 4504435.922360645)
40.679159,-103.356903,Benchmark Energy Bond Claim,_In_Progress,312158,075-05972,POINT (638857.7835039421 4504439.661088115)
40.679278,-103.347309,Benchmark Energy Bond Claim,_In_Progress,312159,075-05978,POINT (639668.3561302586 4504468.076149983)
40.682841,-103.361593,Benchmark Energy Bond Claim,_In_Progress,312160,075-05995,POINT (638453.7951324233 4504841.000177871)
40.682891,-103.366227,Benchmark Energy Bond Claim,_In_Progress,312161,075-06000,POINT (638062.0789929566 4504839.259098039)
40.69388,-103.337765,Benchmark Energy Bond Claim,_In_Progress,312162,075-06002,POINT (640444.284214309 4506104.265520552)
40.693685,-103.351985,Benchmark Energy Bond Claim,_In_Progress,312163,075-06004,POINT (639243.1744714164 4506059.981483623)
40.693983,-103.333061,Benchmark Energy Bond Claim,_In_Progress,312164,075-06016,POINT (640841.5310047227 4506123.230813851)
40.697389,-103.347184,Benchmark Energy Bond Claim,_In_Progress,312166,075-06038,POINT (639641.0986816966 4506478.785804046)
40.686461,-103.361562,Benchmark Energy Bond Claim,_In_Progress,312167,075-06041,POINT (638448.9215457147 4505242.906320163)
40.686389,-103.356842,Benchmark Energy Bond Claim,_In_Progress,312168,075-06043,POINT (638847.9302408895 4505242.362015603)
40.690155,-103.366285,Benchmark Energy Bond Claim,_In_Progress,312172,075-06082,POINT (638042.1839082347 4505645.546754494)
40.690109,-103.36154,Benchmark Energy Bond Claim,_In_Progress,312173,075-06087,POINT (638443.2286580212 4505647.906806012)
40.6937,-103.35674,Benchmark Energy Bond Claim,_In_Progress,312177,075-06126,POINT (638841.3697450745 4506054.120529749)
40.690551,-103.32853,Benchmark Energy Bond Claim,_In_Progress,312179,075-06129,POINT (641231.62534487 4505749.516386267)
40.690144,-103.347377,Benchmark Energy Bond Claim,_In_Progress,312183,075-06137,POINT (639639.9218553178 4505674.207329106)
40.697397,-103.361424,Benchmark Energy Bond Claim,_In_Progress,312184,075-06155,POINT (638437.9404443623 4506457.133876749)
40.692106,-103.335541,Benchmark Energy Bond Claim,_In_Progress,312185,075-06158,POINT (640635.9318863068 4505910.890601755)
40.690001,-103.356651,Benchmark Energy Bond Claim,_In_Progress,312190,075-06176,POINT (638856.5707749819 4505643.633464338)
40.725221,-103.334876,Benchmark Energy Bond Claim,_In_Progress,312194,075-06268,POINT (640622.4233599505 4509588.083107131)
40.719698,-103.337264,Benchmark Energy Bond Claim,_In_Progress,312195,075-06278,POINT (640432.3555242753 4508971.146021536)
40.727027,-103.332179,Benchmark Energy Bond Claim,_In_Progress,312196,075-06281,POINT (640846.3903555924 4509792.893047071)
40.725129,-103.330123,Benchmark Energy Bond Claim,_In_Progress,312197,075-06314,POINT (641024.0332767885 4509585.494306283)
40.725442,-103.349192,Benchmark Energy Bond Claim,_In_Progress,312198,075-06315,POINT (639412.9020027849 4509589.783816686)
40.729122,-103.349154,Benchmark Energy Bond Claim,_In_Progress,312199,075-06340,POINT (639408.4293122726 4509998.36523654)
40.721756,-103.344393,Benchmark Energy Bond Claim,_In_Progress,312200,075-06343,POINT (639825.9169447137 4509188.228773298)
40.72922,-103.34431,CM Production Bond Claim,_In_Progress,312201,075-06347,POINT (639817.3008606292 4510016.94833999)
40.730942,-103.351185,Benchmark Energy Bond Claim,_In_Progress,312203,075-06362,POINT (639233.1162432991 4510197.182182462)
40.738295,-103.341503,Benchmark Energy Bond Claim,_In_Progress,312204,075-06414,POINT (640035.3178962758 4511028.850907086)
40.738198,-103.346423,Benchmark Energy Bond Claim,_In_Progress,312205,075-06416,POINT (639620.0828457372 4511010.244434719)
40.736185,-103.334972,Benchmark Energy Bond Claim,_In_Progress,312207,075-06445,POINT (640591.2300192728 4510805.057687499)
40.736472,-103.344086,Benchmark Energy Bond Claim,_In_Progress,312208,075-06449,POINT (639821.0309481596 4510822.359107055)
40.738107,-103.33687,Benchmark Energy Bond Claim,_In_Progress,312210,075-06464,POINT (640426.9175364864 4511015.383187495)
40.66221,-103.29892,Springdale Bond Claim,_In_Progress,312260,075-08176,POINT (643794.5463038082 4502651.385702332)
40.57771,-103.10892,Red Mountain Bond Claim,_In_Progress,312261,075-08293,POINT (660057.9848341886 4493599.10222616)
40.62943,-103.35102,Donnelly Bond Claim,_In_Progress,312287,075-09163,POINT (639458.5122748411 4498928.565085173)
40.65849,-103.29893,Springdale Bond Claim,_In_Progress,312294,075-09247,POINT (643801.6918981948 4502238.410611159)
40.6585,-103.28933,Springdale Bond Claim,_In_Progress,312295,075-09249,POINT (644613.2528967911 4502255.268966012)
40.66221,-103.30371,Springdale Bond Claim,_In_Progress,312297,075-09254,POINT (643389.623150661 4502643.5609455025)
40.66223,-103.30852,Springdale Bond Claim,_In_Progress,312298,075-09256,POINT (642982.9667280621 4502637.945943542)
40.65867,-103.30852,Springdale Bond Claim,_In_Progress,312303,075-09268,POINT (642990.5708492466 4502242.749169749)
40.65476,-103.3037,Springdale Bond Claim,_In_Progress,312304,075-09269,POINT (643406.426356486 4501816.550245224)
40.66218,-103.28945,Springdale Bond Claim,_In_Progress,312305,075-09274,POINT (644595.1590054979 4502663.5901882965)
40.820027,-103.250507,Energy Investment Partners Bond Claim,_In_Progress,312326,075-09347,POINT (647537.9119784642 4520251.332041086)
40.682788,-103.356789,Benchmark Energy Bond Claim,_In_Progress,312345,075-60014,POINT (638859.8847066854 4504842.6975350585)
40.675573,-103.361659,Benchmark Energy Bond Claim,_In_Progress,312346,075-60018,POINT (638463.259663823 4504034.074011881)
39.197792,-108.238338,P&M Petroleum Management Bond Claim,_In_Progress,312480,077-08335,POINT (220338.76822504244 4343723.90318844)
39.01777,-108.29911,Fram Bond Claim,_In_Progress,312681,077-08780,POINT (214362.7086237173 4323928.952668103)
39.02693,-108.30876,Fram Bond Claim,_In_Progress,312682,077-08781,POINT (213564.03103532648 4324976.178125842)
39.36587,-108.65545,Petro Mex Federal Bond Claim,_In_Progress,312701,077-08830,POINT (185062.63746353902 4363755.793261455)
38.94366,-108.29603,Fram Bond Claim,_In_Progress,312708,077-08863,POINT (214331.39376927284 4315692.375488658)
38.94048,-108.29755,Fram Bond Claim,_In_Progress,312709,077-08864,POINT (214186.83985683514 4315344.13828405)
38.94319,-108.30227,Fram Bond Claim,_In_Progress,312710,077-08872,POINT (213788.55101994204 4315659.801649339)
38.93921,-108.33012,Fram Bond Claim,_In_Progress,312716,077-08940,POINT (211358.0295106189 4315305.915601361)
38.965455,-108.233426,Fram Bond Claim,_In_Progress,312744,077-09474,POINT (219844.47772304993 4317917.197857965)
40.31071,-107.678441,Stehle Oil Bond Claim,_In_Progress,312758,081-05136,POINT (272395.03444663266 4465686.960097236)
40.352639,-107.626558,Stehle Oil Bond Claim,_In_Progress,312770,081-05265,POINT (276942.5945320809 4470209.584963952)
40.99004,-107.3283,Entek GRB Bond Claim,_In_Progress,312838,081-05571,POINT (304149.3054035659 4540262.3446154)
40.81732,-107.9276,Wolverine Bond Claim,_In_Progress,312869,081-06035,POINT (253089.98264934917 4522603.38943298)
40.8269,-107.94066,Wolverine Bond Claim,_In_Progress,312900,081-06153,POINT (252024.0953854949 4523703.940341606)
40.83091,-107.92883,Wolverine Bond Claim,_In_Progress,312901,081-06155,POINT (253036.699654489 4524115.720617806)
40.82446,-107.94869,Wolverine Bond Claim,_In_Progress,312919,081-06194,POINT (251337.7422236706 4523455.808101149)
40.81571,-107.94825,Wolverine Bond Claim,_In_Progress,312920,081-06197,POINT (251342.14547117037 4522483.066883184)
40.82415,-107.90993,Wolverine Bond Claim,_In_Progress,312921,081-06199,POINT (254605.63432424428 4523312.031563366)
40.83114,-107.9009,Wolverine Bond Claim,_In_Progress,312931,081-06242,POINT (255392.94115562315 4524062.841486217)
40.83621,-107.91323,Wolverine Bond Claim,_In_Progress,312933,081-06253,POINT (254371.8618239549 4524660.274438555)
40.78954,-107.4818,X Field Bond Claim,_In_Progress,312943,081-06329,POINT (290604.5975655649 4518358.09786347)
40.78451,-107.85158,Wolverine Bond Claim,_In_Progress,312948,081-06348,POINT (259383.63551357397 4518749.0659866985)
40.78774,-107.86518,Wolverine Bond Claim,_In_Progress,312973,081-06469,POINT (258247.65033473863 4519145.112256744)
40.3085,-107.678681,Stehle Oil Bond Claim,_In_Progress,312978,081-06501,POINT (272367.2117791112 4465442.231708044)
40.37254,-107.480526,Stehle Oil Bond Claim,_In_Progress,312986,081-06547,POINT (289407.478361857 4472060.726102037)
40.585,-107.92619,Santa Fe Resources Bond Claim,_In_Progress,312997,081-06608,POINT (252349.12416454448 4496805.947483819)
40.79197,-107.8563,Wolverine Bond Claim,_In_Progress,313048,081-06829,POINT (259012.3087792785 4519590.289770934)
40.99203,-107.3295,Entek GRB Bond Claim,_In_Progress,313101,081-06973,POINT (304054.25193205645 4540485.971886568)
40.99051,-107.3297,Entek GRB Bond Claim,_In_Progress,313113,081-06986,POINT (304032.9242522606 4540317.666977236)
40.97522,-107.3537,Entek GRB Bond Claim,_In_Progress,313115,081-06989,POINT (301968.19974707806 4538674.289523897)
40.98174,-107.3533,Entek GRB Bond Claim,_In_Progress,313116,081-06990,POINT (302021.36502822884 4539397.248118803)
40.96976,-107.3441,Entek GRB Bond Claim,_In_Progress,313117,081-06994,POINT (302759.70245903305 4538046.381459404)
40.59232,-107.949233,Santa Fe Resources Bond Claim,_In_Progress,313140,081-07070,POINT (250425.91223081315 4497683.764018254)
40.82507,-107.93246,Wolverine Bond Claim,_In_Progress,313163,081-07126,POINT (252708.85784440412 4523477.56677388)
40.83132,-107.91876,Wolverine Bond Claim,_In_Progress,313164,081-07127,POINT (253887.44235996628 4524132.882826301)
40.792,-107.86117,Wolverine Bond Claim,_In_Progress,313166,081-07130,POINT (258601.4823292709 4519607.026879869)
40.78081,-107.85602,Wolverine Bond Claim,_In_Progress,313167,081-07131,POINT (258995.55580802413 4518350.4717107965)
40.98587,-107.3199,Entek GRB Bond Claim,_In_Progress,313185,081-07163,POINT (304843.64494702115 4539780.570706394)
40.79572,-107.85145,Wolverine Bond Claim,_In_Progress,313194,081-07184,POINT (259435.10483531843 4519993.308164663)
40.950878,-108.39359,Julander Federal Bond Claim,_In_Progress,313221,081-07219,POINT (214358.28423205955 4538851.821669485)
40.99284,-107.32094,Entek GRB Bond Claim,_In_Progress,313232,081-07231,POINT (304776.7223605021 4540556.720456053)
40.99505,-107.3247,Entek GRB Bond Claim,_In_Progress,313233,081-07232,POINT (304466.963641615 4540810.495607163)
40.79265,-107.86878,Wolverine Bond Claim,_In_Progress,313274,081-07288,POINT (257961.7057812567 4519700.188761884)
40.98595,-107.3296,Entek GRB Bond Claim,_In_Progress,313278,081-07292,POINT (304027.8278560036 4539811.181106221)
40.9979,-107.32911,Entek GRB Bond Claim,_In_Progress,313279,081-07293,POINT (304104.44755360566 4541136.79763992)
40.787871,-107.857999,Wolverine Bond Claim,_In_Progress,313290,081-07304,POINT (258854.1030255541 4519139.869154661)
40.777072,-107.851899,Wolverine Bond Claim,_In_Progress,313299,081-07317,POINT (259329.84445428927 4517924.133075378)
40.78505,-107.861291,Wolverine Bond Claim,_In_Progress,313323,081-07345,POINT (258566.0778244431 4518835.730196429)
40.79513,-107.86617,Wolverine Bond Claim,_In_Progress,313325,081-07347,POINT (258190.9446249194 4519968.326433342)
40.79919,-107.87987,Wolverine Bond Claim,_In_Progress,313335,081-07358,POINT (257049.79476352714 4520456.996580241)
40.54197,-107.91191,Tatonka Bond Claim,_In_Progress,313340,081-07364,POINT (253399.81374895302 4491988.512282465)
40.835403,-107.903751,Wolverine Bond Claim,_In_Progress,313357,081-07389,POINT (255168.2094419462 4524544.120157711)
40.991233,-107.334192,Entek GRB Bond Claim,_In_Progress,313360,081-07395,POINT (303657.18795579317 4540408.029909668)
40.85889,-108.409242,Julander Federal Bond Claim,_In_Progress,313363,081-07398,POINT (212642.18416099244 4528689.178975227)
40.78711,-107.845652,Wolverine Bond Claim,_In_Progress,313366,081-07401,POINT (259893.2743611557 4519021.472343226)
37.238463,-109.028837,Monument Global Bond Claim,_In_Progress,313425,083-05147,POINT (142573.0283676082 4128937.964915425)
37.238519,-109.024913,Monument Global Bond Claim,_In_Progress,313426,083-05148,POINT (142921.57346181397 4128929.344507061)
37.237179,-109.022833,Monument Global Bond Claim,_In_Progress,313454,083-06068,POINT (143099.85596494644 4128772.730412791)
37.336372,-108.289377,Humiston* G Everett Bond Claim,_In_Progress,313456,083-06110,POINT (208575.78259457328 4137265.0129865524)
37.240609,-109.022873,Monument Global Bond Claim,_In_Progress,313554,083-06525,POINT (143112.51073822856 4129153.6506655472)
40.35554,-104.111535,Smith Energy Corp Bond Claim,_In_Progress,313838,087-06366,POINT (575444.8049528297 4467598.683021302)
40.496492,-103.86777,Smith Energy Corp Bond Claim,_In_Progress,313909,087-07839,POINT (595944.2027417012 4483481.009794037)
40.51535,-104.115975,Painted Pegasus Bond Claim,_In_Progress,313925,,POINT (574890.2412771211 4485333.931534759)
38.102733,-107.715088,Intex SP - D Halls #1,_In_Progress,313989,091-05000,POINT (261934.0054162412 4220695.721074961)
38.161791,-107.713412,Ashing #2,_In_Progress,313992,091-05009,POINT (262272.8031837818 4227245.937506592)
40.603964,-102.223373,Yates Bond Claim,_In_Progress,313997,095-06040,POINT (734924.9576575896 4498501.150834859)
40.73345,-102.12823,Yates Bond Claim,_In_Progress,314000,095-06069,POINT (742505.8725113887 4513135.73219572)
40.73809,-102.1295,Yates Bond Claim,_In_Progress,314001,095-06070,POINT (742381.7576754917 4513647.379252625)
40.54359,-102.32594,Omimex Petroleum Bond Claim,_In_Progress,314002,095-06072,POINT (726449.591005297 4491529.541829054)
40.73973,-102.12056,Yates Bond Claim,_In_Progress,314003,095-06073,POINT (743130.7592538728 4513854.204486136)
40.72341,-102.15537,Yates Bond Claim,_In_Progress,314004,095-06074,POINT (740249.8978598976 4511946.36796149)
40.7473,-102.1486,Yates Bond Claim,_In_Progress,314005,095-06075,POINT (740735.5348635629 4514617.315154128)
40.74473,-102.13915,Yates Bond Claim,_In_Progress,314006,095-06076,POINT (741542.777224625 4514357.9646613095)
40.74006,-102.14724,Yates Bond Claim,_In_Progress,314007,095-06077,POINT (740876.5133264549 4513817.227430146)
40.54485,-102.32983,Omimex Petroleum Bond Claim,_In_Progress,314009,095-06080,POINT (726115.8928851995 4491659.43156358)
40.74366,-102.12831,Yates Bond Claim,_In_Progress,314011,095-06083,POINT (742462.0068723119 4514269.079704325)
40.74218,-102.13088,Yates Bond Claim,_In_Progress,314012,095-06084,POINT (742250.3648126529 4514097.660218648)
40.70161,-102.13845,Yates Bond Claim,_In_Progress,314013,095-06087,POINT (741758.0060523952 4509572.49633562)
40.70309,-102.19442,Yates Bond Claim,_In_Progress,314014,095-06088,POINT (737023.5536667241 4509584.166728157)
40.70295,-102.21397,Yates Bond Claim,_In_Progress,314016,095-06090,POINT (735372.2088328031 4509516.016940197)
40.73291,-102.13553,Yates Bond Claim,_In_Progress,314017,095-06091,POINT (741891.3063219487 4513055.622926495)
40.55206,-102.31996,Omimex Petroleum Bond Claim,_In_Progress,314018,095-06092,POINT (726927.4432207006 4492485.272684863)
40.55249,-102.32737,Omimex Petroleum Bond Claim,_In_Progress,314020,095-06095,POINT (726298.495103237 4492513.940969431)
40.55476,-102.33187,Omimex Petroleum Bond Claim,_In_Progress,314021,095-06096,POINT (725909.7897231111 4492754.400362318)
40.56791,-102.33325,Omimex Petroleum Bond Claim,_In_Progress,314025,095-06100,POINT (725748.7152802851 4494210.770815265)
40.55909,-102.31902,Omimex Petroleum Bond Claim,_In_Progress,314027,095-06115,POINT (726983.283035948 4493268.165536241)
40.54282,-102.3331,Omimex Petroleum Bond Claim,_In_Progress,314028,095-06116,POINT (725845.7745698346 4491425.671233977)
40.52515,-102.34165,Omimex Petroleum Bond Claim,_In_Progress,314034,095-06123,POINT (725180.8332761189 4489442.070924719)
40.74407,-102.13481,Yates Bond Claim,_In_Progress,314037,095-06126,POINT (741911.6445840505 4514296.650272535)
40.73662,-102.14916,Yates Bond Claim,_In_Progress,314038,095-06127,POINT (740726.7875717463 4513430.03014612)
40.74362,-102.143958,Yates Bond Claim,_In_Progress,314039,095-06128,POINT (741140.7982544566 4514221.495642463)
40.73664,-102.11774,Yates Bond Claim,_In_Progress,314041,095-06130,POINT (743380.1733811859 4513518.956799923)
40.74032,-102.12654,Yates Bond Claim,_In_Progress,314042,095-06131,POINT (742623.6178205049 4513903.149766009)
40.72435,-102.16827,Yates Bond Claim,_In_Progress,314043,095-06132,POINT (739156.8966006992 4512015.487872914)
40.73253,-102.15675,Yates Bond Claim,_In_Progress,314047,095-06137,POINT (740100.5208686914 4512955.136004037)
40.7303,-102.12956,Yates Bond Claim,_In_Progress,314048,095-06138,POINT (742404.9893350509 4512782.326721439)
40.72099,-102.14473,Yates Bond Claim,_In_Progress,314049,095-06139,POINT (741157.3780133066 4511706.877371138)
40.55871,-102.33229,Omimex Petroleum Bond Claim,_In_Progress,314050,095-06140,POINT (725860.9389646231 4493191.850791336)
40.55869,-102.33903,Omimex Petroleum Bond Claim,_In_Progress,314051,095-06141,POINT (725290.3016852562 4493172.361745478)
40.56113,-102.337062,Omimex Petroleum Bond Claim,_In_Progress,314052,095-06142,POINT (725448.7480439661 4493448.287563283)
40.54816,-102.32825,Omimex Petroleum Bond Claim,_In_Progress,314053,095-06143,POINT (726238.5585212155 4492030.964463156)
40.54694,-102.32474,Omimex Petroleum Bond Claim,_In_Progress,314054,095-06144,POINT (726539.9264354365 4491904.5439201975)
40.56886,-102.33738,Omimex Petroleum Bond Claim,_In_Progress,314055,095-06146,POINT (725395.868755353 4494305.656221862)
40.56502,-102.33198,Omimex Petroleum Bond Claim,_In_Progress,314056,095-06147,POINT (725865.9601732304 4493893.18112657)
40.56473,-102.33864,Omimex Petroleum Bond Claim,_In_Progress,314057,095-06148,POINT (725303.0560171828 4493843.918876215)
40.74594,-102.12507,Yates Bond Claim,_In_Progress,314063,095-06154,POINT (742727.3029827191 4514531.180294208)
40.72234,-102.11747,Yates Bond Claim,_In_Progress,314064,095-06155,POINT (743455.1369219216 4511932.043340883)
40.74597,-102.12059,Yates Bond Claim,_In_Progress,314065,095-06156,POINT (743105.4828704897 4514546.92050208)
40.71645,-102.15484,Yates Bond Claim,_In_Progress,314067,095-06158,POINT (740319.7188611118 4511175.087588313)
40.71826,-102.14814,Yates Bond Claim,_In_Progress,314068,095-06159,POINT (740879.1820847711 4511394.413040031)
40.70342,-102.1658,Yates Bond Claim,_In_Progress,314069,095-06160,POINT (739440.5678993375 4509698.482164235)
40.70677,-102.17504,Yates Bond Claim,_In_Progress,314071,095-06162,POINT (738647.883876529 4510045.248508366)
40.7066,-102.18757,Yates Bond Claim,_In_Progress,314072,095-06163,POINT (737589.8466371524 4509992.38058363)
40.71455,-102.20302,Yates Bond Claim,_In_Progress,314073,095-06164,POINT (736256.3713073456 4510833.312921561)
40.7105,-102.14712,Yates Bond Claim,_In_Progress,314074,095-06165,POINT (740993.3514786324 4510535.661827535)
40.71169,-102.15224,Yates Bond Claim,_In_Progress,314075,095-06166,POINT (740556.505709692 4510653.734109303)
40.71843,-102.12405,Yates Bond Claim,_In_Progress,314076,095-06167,POINT (742913.5546389604 4511479.697818135)
40.71512,-102.12367,Yates Bond Claim,_In_Progress,314077,095-06168,POINT (742957.6995588082 4511113.256834401)
40.55598,-102.32208,Omimex Petroleum Bond Claim,_In_Progress,314078,095-06169,POINT (726734.6813140551 4492915.009054454)
40.73308,-102.12383,Yates Bond Claim,_In_Progress,314079,095-06170,POINT (742878.8228853901 4513106.826289351)
40.55577,-102.3265,Omimex Petroleum Bond Claim,_In_Progress,314086,095-06177,POINT (726361.1132308939 4492880.3221055195)
40.55226,-102.33308,Omimex Petroleum Bond Claim,_In_Progress,314087,095-06178,POINT (725815.7332860248 4492473.747377159)
40.55015,-102.32565,Omimex Petroleum Bond Claim,_In_Progress,314088,095-06179,POINT (726452.0376027914 4492258.576616391)
40.74212,-102.11773,Yates Bond Claim,_In_Progress,314090,095-06181,POINT (743361.0264467408 4514127.404291219)
40.55744,-102.32361,Omimex Petroleum Bond Claim,_In_Progress,314091,095-06182,POINT (726600.1976589651 4493073.159176223)
40.70675,-102.19618,Yates Bond Claim,_In_Progress,314093,095-06184,POINT (736861.8671377116 4509985.763060199)
40.5525,-102.34321,Omimex Petroleum Bond Claim,_In_Progress,314095,095-06186,POINT (724957.0971416649 4492474.463006113)
40.52096,-102.34302,Omimex Petroleum Bond Claim,_In_Progress,314098,095-06189,POINT (725078.7978041716 4488973.400372295)
40.70207,-102.20686,Yates Bond Claim,_In_Progress,314114,095-06206,POINT (735976.0633257087 4509437.405516798)
40.71886,-102.13032,Yates Bond Claim,_In_Progress,314115,095-06207,POINT (742382.3390094637 4511510.099746543)
40.68447,-102.20633,Yates Bond Claim,_In_Progress,314117,095-06209,POINT (736083.015268123 4507484.815921968)
40.6948,-102.14002,Yates Bond Claim,_In_Progress,314123,095-06215,POINT (741649.9781445795 4508812.095953629)
40.68088,-102.22093,Yates Bond Claim,_In_Progress,314124,095-06216,POINT (734861.6867114336 4507047.092696812)
40.70141,-102.18495,Yates Bond Claim,_In_Progress,314130,095-06222,POINT (737829.6848605335 4509423.261466012)
40.52819,-102.33814,Omimex Petroleum Bond Claim,_In_Progress,314135,095-06227,POINT (725467.9924316978 4489788.54632471)
40.53907,-102.33223,Omimex Petroleum Bond Claim,_In_Progress,314136,095-06228,POINT (725932.0676245956 4491011.579484933)
40.7066,-102.15988,Yates Bond Claim,_In_Progress,314137,095-06229,POINT (739929.3437759097 4510067.705803995)
40.71028,-102.19139,Yates Bond Claim,_In_Progress,314139,095-06231,POINT (737254.0268839317 4510390.61534228)
40.70956,-102.20104,Yates Bond Claim,_In_Progress,314140,095-06232,POINT (736441.3055550895 4510284.636017622)
40.70706,-102.21297,Yates Bond Claim,_In_Progress,314141,095-06233,POINT (735442.2149060222 4509975.005985023)
40.70768,-102.13891,Yates Bond Claim,_In_Progress,314143,095-06235,POINT (741697.1728974399 4510245.149350144)
40.69507,-102.15934,Yates Bond Claim,_In_Progress,314144,095-06236,POINT (740016.3890911043 4508789.071500358)
40.66417,-102.19789,Yates Bond Claim,_In_Progress,314145,095-06237,POINT (736868.2321000304 4505253.766672445)
40.68368,-102.24628,Yates Bond Claim,_In_Progress,314146,095-06238,POINT (732709.3372331352 4507290.469974779)
40.68257,-102.21124,Yates Bond Claim,_In_Progress,314148,095-06240,POINT (735674.7374452939 4507260.682448434)
40.7059,-102.225,Yates Bond Claim,_In_Progress,314149,095-06241,POINT (734429.8978107071 4509814.018495944)
40.66024,-102.13545,Yates Bond Claim,_In_Progress,314150,095-06242,POINT (742161.3050857398 4504987.684131987)
40.69272,-102.19007,Yates Bond Claim,_In_Progress,314151,095-06243,POINT (737427.9467201639 4508444.604783546)
40.70995,-102.2104,Yates Bond Claim,_In_Progress,314152,095-06244,POINT (735649.1519090752 4510302.761646986)
40.70152,-102.17054,Yates Bond Claim,_In_Progress,314154,095-06246,POINT (739046.8701723393 4509474.616765608)
40.67104,-102.18714,Yates Bond Claim,_In_Progress,314157,095-06249,POINT (737752.6414606927 4506045.539695926)
40.69762,-102.16816,Yates Bond Claim,_In_Progress,314158,095-06250,POINT (739261.9358486442 4509048.106607383)
40.68762,-102.2,Yates Bond Claim,_In_Progress,314160,095-06252,POINT (736606.8547115055 4507851.577866516)
40.68115,-102.25023,Yates Bond Claim,_In_Progress,314161,095-06253,POINT (732384.2889183268 4506999.122337552)
38.134603,-102.582473,Ausmus & Clark Bond Claim,_In_Progress,314192,099-06211,POINT (711878.9403269531 4223510.865544689)
40.105577,-108.844224,California Oil - Rangely Field,_In_Progress,314338,103-05254,POINT (172321.90151104378 4446562.614312139)
40.091941,-108.809131,Coltharp #2,_In_Progress,314736,103-07100,POINT (175249.0235144843 4444919.626270837)
40.19152,-109.01585,Glade Federal Bond Claim,_In_Progress,314797,103-07266,POINT (158120.62990650395 4456753.292159249)
40.17712,-108.99193,Glade Federal Bond Claim,_In_Progress,314874,103-07462,POINT (160085.5546165654 4455062.317218462)
40.16954,-108.96794,Glade Federal Bond Claim,_In_Progress,315074,103-07875,POINT (162091.20215523476 4454128.927264292)
39.796542,-108.690941,Mastorakos - Federal 11-1,_In_Progress,315402,103-08445,POINT (183969.43920378183 4411696.053786053)
40.03942,-108.94495,Northstar Gas Bond Claim,_In_Progress,315653,103-08920,POINT (163407.69954550272 4439593.3824988725)
40.021907,-108.021258,Petrohunter Bond Claim,_In_Progress,316200,103-09995,POINT (242167.86606985566 4434562.475705929)
40.035827,-108.02597,Petrohunter Bond Claim,_In_Progress,316205,103-10001,POINT (241818.224211403 4436121.504573837)
40.013572,-108.022749,Petrohunter Bond Claim,_In_Progress,316228,103-10062,POINT (242009.1842284876 4433641.464950903)
40.030341,-108.04222,Petrohunter Bond Claim,_In_Progress,316240,103-10091,POINT (240410.69509591773 4435559.7407441735)
40.04558,-108.06348,Petrohunter Bond Claim,_In_Progress,316599,103-10941,POINT (238654.54921319502 4437313.792632121)
40.06437,-108.0455,Petrohunter Bond Claim,_In_Progress,316600,103-10942,POINT (240260.09675012872 4439347.158929029)
40.04367,-108.04137,Petrohunter Bond Claim,_In_Progress,316612,103-10972,POINT (240533.81326691425 4437037.022316913)
40.359162,-107.204057,Yoast Bond Claim,_In_Progress,316743,107-06017,POINT (312844.2180179 4469953.674568218)
40.996496,-107.315568,Entek GRB Bond Claim,_In_Progress,316791,107-06233,POINT (305239.383682371 4540950.61718629)
40.75723,-102.14902,Yates Bond Claim,_In_Progress,316895,115-06068,POINT (740664.2303647705 4515718.6428719405)
40.7577,-102.13425,Yates Bond Claim,_In_Progress,316896,115-06069,POINT (741909.4827209049 4515811.471695435)
40.75044,-102.13831,Yates Bond Claim,_In_Progress,316897,115-06070,POINT (741593.0226724171 4514994.233116502)
40.75435,-102.12446,Yates Bond Claim,_In_Progress,316899,115-06072,POINT (742748.1958620709 4515466.593780423)
40.156022,-102.831023,CM Production Bond Claim,_In_Progress,317043,121-07039,POINT (684728.6772662178 4447329.765195234)
40.123719,-102.796522,CM Production Bond Claim,_In_Progress,317120,121-08993,POINT (687756.2680706097 4443816.252845187)
39.722115,-103.672097,Energy Search Bond Claim,_In_Progress,317183,121-09558,POINT (613809.4241439383 4397758.349758738)
40.126728,-102.797824,CM Production Bond Claim,_In_Progress,317235,121-09840,POINT (687637.0387761072 4444147.521561745)
40.129203,-102.798886,CM Production Bond Claim,_In_Progress,317255,121-09996,POINT (687539.7373192324 4444420.0209365515)
40.113318,-103.300459,Energy Search Bond Claim,_In_Progress,317287,121-10323,POINT (644835.8699900645 4441718.7794134645)
40.113562,-103.305195,Energy Search Bond Claim,_In_Progress,317288,121-10338,POINT (644431.7287334981 4441738.158136876)
40.113469,-103.296001,Energy Search Bond Claim,_In_Progress,317289,121-10345,POINT (645215.4812889411 4441742.813353029)
